SA2_CODE,SA2_NAME_BOUNDARY,listing_count,occupied_nights,avg_occupancy,avg_availability_365,total_reviews,avg_reviews_per_listing,avg_review_score,avg_price,SA2_NAME,population,children_0_14,young_adults_20_34,older_65_plus,pct_children_0_14,pct_young_adults_20_34,pct_older_65_plus,listings_per_1000_people,occupied_nights_per_1000_people,reviews_per_1000_people
122031692,Belrose,8,525,65.625,236.25,68,8.5,4.753333333333333,,Belrose,8786.0,1543.0,1054.0,2110.0,17.56203050307307,11.996357842021398,24.01547917140906,0.9105394946505805,59.754154336444344,7.739585704529934
121021403,Asquith - Mount Colah,21,1401,66.71428571428571,219.57142857142858,1089,51.857142857142854,4.683157894736842,,Asquith - Mount Colah,23268.0,4470.0,3698.0,3441.0,19.21093347086127,15.893072030256144,14.788550799381126,0.9025270758122744,60.21144920061887,46.802475502836515
116011307,Lalor Park - Kings Langley,23,1770,76.95652173913044,127.73913043478261,1506,65.47826086956522,4.8325000000000005,,Lalor Park - Kings Langley,25926.0,4955.0,5016.0,4210.0,19.112088251176427,19.34737329321916,16.23852503278562,0.8871403224562215,68.27123351076139,58.088405461698684
119031666,Mortdale - Oatley,13,1300,100.0,208.69230769230768,454,34.92307692307692,4.595,,Mortdale - Oatley,15217.0,2577.0,3201.0,2628.0,16.93500690017743,21.035683774725637,17.270158375501087,0.8543076821975423,85.43076821975421,29.83505290136032
115041623,Box Hill - Nelson,19,1192,62.73684210526316,212.94736842105263,383,20.157894736842106,4.824210526315789,,Box Hill - Nelson,22420.0,6466.0,4433.0,1195.0,28.840321141837645,19.772524531668154,5.330062444246209,0.847457627118644,53.16681534344335,17.082961641391613
115041624,North Kellyville,18,1510,83.88888888888889,182.94444444444446,484,26.88888888888889,4.6146666666666665,,North Kellyville,21350.0,5462.0,3688.0,1652.0,25.583138173302107,17.27400468384075,7.737704918032787,0.8430913348946136,70.72599531615926,22.669789227166277
127031522,Casula,14,955,68.21428571428571,213.78571428571428,574,41.0,4.864,,Casula,16801.0,3503.0,3532.0,2424.0,20.849949407773348,21.022558181060653,14.42771263615261,0.8332837331111244,56.84185465150884,34.164633057556095
119031372,Peakhurst - Lugarno,17,935,55.0,162.76470588235293,272,16.0,4.3757142857142854,,Peakhurst - Lugarno,20852.0,3561.0,3712.0,4328.0,17.077498561289083,17.801649721849223,20.75580280069058,0.8152695185114138,44.83982351812776,13.044312296182621
120031576,Strathfield South,3,6,2.0,241.33333333333334,51,17.0,4.55,,Strathfield South,3712.0,627.0,783.0,593.0,16.89116379310345,21.09375,15.975215517241379,0.8081896551724138,1.6163793103448276,13.739224137931034
119031667,Penshurst,8,282,35.25,126.875,208,26.0,4.698571428571428,,Penshurst,10019.0,1373.0,2858.0,1659.0,13.703962471304521,28.52580097814153,16.558538776324983,0.7984828825232059,28.146521608943008,20.760554945603353
115011290,Baulkham Hills - East,20,1045,52.25,222.15,418,20.9,3.9617647058823526,,Baulkham Hills - East,25103.0,5267.0,4024.0,3900.0,20.981555989323986,16.029956578894954,15.535991714137754,0.7967175238019361,41.628490618651156,16.651396247460465
116011626,Seven Hills - Prospect,12,210,17.5,267.6666666666667,45,3.75,4.71,,Seven Hills - Prospect,15135.0,2595.0,3427.0,2460.0,17.145688800792865,22.642880740006607,16.253716551040633,0.7928642220019821,13.875123885034688,2.973240832507433
116011561,Blacktown - West,14,906,64.71428571428571,222.5,446,31.857142857142858,4.690769230769231,,Blacktown - West,17786.0,3275.0,4523.0,2437.0,18.413358821545035,25.430113572472727,13.701787923085574,0.7871359496232992,50.93894073990779,25.075902395142247
119021663,Kingsgrove - North,5,591,118.2,125.0,791,158.2,4.883333333333334,,Kingsgrove - North,6441.0,1188.0,1182.0,1283.0,18.444340940847695,18.351187703772705,19.91926719453501,0.7762769756249029,91.75593851886353,122.80701754385964
115011557,Castle Hill - West,4,516,129.0,130.25,387,96.75,4.885,,Castle Hill - West,5192.0,826.0,857.0,870.0,15.909090909090908,16.506163328197225,16.756548536209554,0.7704160246533128,99.38366718027734,74.53775038520801
125011587,Regents Park,4,375,93.75,259.25,216,54.0,4.475,,Regents Park,5301.0,869.0,1410.0,865.0,16.393133371062063,26.59875495189587,16.317675910205622,0.7545746085644218,70.74136955291455,40.74702886247878
116021628,Kellyville Ridge - The Ponds,16,1182,73.875,264.875,202,12.625,4.5216666666666665,,Kellyville Ridge - The Ponds,21655.0,5037.0,3245.0,1916.0,23.260217039944585,14.984991918725468,8.847841145232048,0.7388593858231355,54.58323712768414,9.328099746017086
115011622,Kellyville - West,10,1062,106.2,143.6,757,75.7,4.42,,Kellyville - West,13879.0,2801.0,2792.0,1763.0,20.181569277325455,20.116723106852078,12.702644282729302,0.7205130052597449,76.5184811585849,54.54283449816269
115011296,West Pennant Hills,9,441,49.0,221.88888888888889,196,21.77777777777778,4.7749999999999995,,West Pennant Hills,12513.0,2036.0,1875.0,2893.0,16.271078078798052,14.98441620714457,23.119955246543594,0.7192519779429394,35.24334691920403,15.663709741868457
115011555,Castle Hill - North,9,544,60.44444444444444,243.33333333333334,252,28.0,4.5575,,Castle Hill - North,12572.0,2248.0,1721.0,2431.0,17.881005408845052,13.689150493159403,19.33662106267897,0.7158765510658607,43.27076041998091,20.0445434298441
119031665,Hurstville - North,9,570,63.333333333333336,224.66666666666666,128,14.222222222222221,4.3575,,Hurstville - North,12701.0,1686.0,3473.0,2331.0,13.274545311392805,27.344303598141877,18.35288559955909,0.7086056216045981,44.878356034957875,10.077946618376505
124031460,Glenmore Park - Regentville,15,807,53.8,251.46666666666667,206,13.733333333333333,4.861111111111111,,Glenmore Park - Regentville,21270.0,4375.0,4186.0,2436.0,20.56887635166902,19.680300893276918,11.452750352609309,0.7052186177715092,37.94076163610719,9.685002350728725
116011560,Blacktown - South,9,528,58.666666666666664,138.11111111111111,469,52.111111111111114,4.797777777777778,,Blacktown - South,12797.0,2439.0,2838.0,1796.0,19.059154489333437,22.177072751426117,14.034539345159022,0.7032898335547394,41.259670235211374,36.64921465968586
126021722,Denistone,5,408,81.6,218.0,457,91.4,4.81,,Denistone,7143.0,1172.0,1243.0,1461.0,16.40767184656307,17.40165196696066,20.453590928181438,0.6999860002799945,57.11885762284755,63.97872042559148
116021630,Riverstone,13,950,73.07692307692308,226.30769230769232,150,11.538461538461538,4.607,,Riverstone,18860.0,4878.0,4279.0,1394.0,25.864262990455995,22.688229056203603,7.391304347826087,0.689289501590668,50.3711558854719,7.953340402969246
124031463,Mulgoa - Luddenham - Orchard Hills,9,264,29.333333333333332,177.0,206,22.88888888888889,4.825555555555556,,Mulgoa - Luddenham - Orchard Hills,13127.0,2986.0,2544.0,1605.0,22.747009979431706,19.37990401462634,12.226708311114496,0.685609811838196,20.111221147253755,15.692846804296487
127021516,Fairfield - West,15,1478,98.53333333333333,167.46666666666667,785,52.333333333333336,4.749285714285714,,Fairfield - West,22025.0,4063.0,4705.0,3498.0,18.4472190692395,21.362088535754825,15.88195232690125,0.681044267877412,67.105561861521,35.64131668558456
121031411,Turramurra,14,440,31.428571428571427,192.14285714285714,324,23.142857142857142,4.682,,Turramurra,20694.0,3532.0,2656.0,4760.0,17.06774910602107,12.834638059340872,23.001836281047648,0.6765245965014014,21.262201604329757,15.656712090461003
120031681,Strathfield - West,6,108,18.0,306.6666666666667,47,7.833333333333333,4.8500000000000005,,Strathfield - West,8981.0,1273.0,2038.0,1833.0,14.174368110455408,22.692350517759717,20.40975392495268,0.6680770515532791,12.025386927959024,5.233270237167353
119011355,Chullora,1,0,0.0,365.0,0,0.0,,,Chullora,1506.0,276.0,438.0,150.0,18.326693227091635,29.08366533864542,9.9601593625498,0.6640106241699867,0.0,0.0
123021437,Campbelltown - Woodbine,16,886,55.375,149.8125,597,37.3125,4.724285714285714,,Campbelltown - Woodbine,24397.0,4657.0,6003.0,3511.0,19.088412509734802,24.605484280854203,14.391113661515762,0.6558183383202852,36.31594048448579,24.470221748575646
128021538,Sutherland - Kirrawee,16,645,40.3125,186.625,543,33.9375,4.933333333333334,,Sutherland - Kirrawee,24447.0,3983.0,5708.0,4092.0,16.292387614022168,23.3484681146971,16.738250092035834,0.6544770319466602,26.383605350349736,22.211314271689776
127031733,Prestons,10,618,61.8,236.6,165,16.5,4.675,,Prestons,15535.0,3060.0,3184.0,1719.0,19.69745735436112,20.49565497264242,11.065336337302863,0.643707756678468,39.78113936272932,10.621177985194722
119021660,Campsie - South,6,126,21.0,240.16666666666666,26,4.333333333333333,3.8575,,Campsie - South,9454.0,948.0,3169.0,1326.0,10.027501586629999,33.520203088639725,14.025809181298921,0.6346519991537973,13.327691982229744,2.7501586629997883
128021607,Engadine,11,1322,120.18181818181819,202.72727272727272,509,46.27272727272727,4.868,,Engadine,17720.0,3755.0,2699.0,3061.0,21.19074492099323,15.231376975169301,17.274266365688487,0.6207674943566591,74.60496613995485,28.724604966139953
116021563,Quakers Hill,16,414,25.875,314.1875,193,12.0625,4.745555555555556,,Quakers Hill,25952.0,5780.0,5383.0,2554.0,22.271886559802713,20.74213933415536,9.841245376078914,0.6165228113440198,15.95252774352651,7.436806411837238
119011361,Yagoona - Birrong,14,618,44.142857142857146,149.57142857142858,359,25.642857142857142,4.603076923076923,,Yagoona - Birrong,23405.0,4865.0,5413.0,3541.0,20.786156804101687,23.127536851100192,15.129245887630848,0.598162785729545,26.404614398632773,15.33860286263619
116031314,Glendenning - Dean Park,5,402,80.4,271.8,129,25.8,4.676,,Glendenning - Dean Park,8394.0,1868.0,1823.0,879.0,22.25399094591375,21.71789373361925,10.471765546819157,0.5956635692161067,47.89135096497498,15.368120085775555
119021367,Roselands,9,549,61.0,246.66666666666666,183,20.333333333333332,4.806666666666667,,Roselands,15135.0,2878.0,3095.0,2487.0,19.01552692434754,20.449289725801123,16.432111000991082,0.5946481665014867,36.27353815659069,12.091179385530229
119011656,Greenacre - South,8,252,31.5,249.5,62,7.75,4.678333333333334,,Greenacre - South,13612.0,3179.0,2732.0,1845.0,23.354393182486042,20.070526006464885,13.55421686746988,0.5877167205406995,18.51307669703203,4.55480458419042
123021705,Ingleburn,10,956,95.6,255.8,319,31.9,4.715,,Ingleburn,17167.0,3406.0,3557.0,2573.0,19.840391448709735,20.71998601968894,14.988058484301275,0.5825129609133803,55.68823906331916,18.582163453136832
116011627,Toongabbie - West,7,324,46.285714285714285,229.85714285714286,501,71.57142857142857,4.841666666666667,,Toongabbie - West,12215.0,2391.0,2745.0,1702.0,19.574293900941463,22.47237003683995,13.933688088415883,0.5730659025787965,26.524764633647155,41.01514531313958
127031524,Holsworthy - Wattle Grove,12,531,44.25,306.0,411,34.25,4.796666666666667,,Holsworthy - Wattle Grove,21269.0,4472.0,4458.0,2593.0,21.025906248530728,20.960082749541588,12.19145234848841,0.5642014199069068,24.965912830880626,19.323898631811556
116031319,Rooty Hill - Minchinbury,13,940,72.3076923076923,168.3846153846154,507,39.0,4.766666666666667,,Rooty Hill - Minchinbury,23218.0,4595.0,4799.0,3392.0,19.790679645102937,20.66930829528814,14.609354810922559,0.5599104143337066,40.48582995951417,21.836506159014558
128021609,Woronora Heights,2,180,90.0,279.5,105,52.5,4.96,,Woronora Heights,3598.0,583.0,619.0,620.0,16.20344635908838,17.204002223457476,17.231795441912173,0.5558643690939411,50.0277932184547,29.182879377431906
123011699,Elderslie - Narellan,8,1194,149.25,242.375,1061,132.625,4.808571428571428,,Elderslie - Narellan,14666.0,3310.0,2801.0,1988.0,22.569207691258693,19.098595390699575,13.555161598254466,0.5454793399699986,81.4127914905223,72.34419746352107
115041625,Rouse Hill - Beaumont Hills,10,1110,111.0,221.4,590,59.0,4.88,,Rouse Hill - Beaumont Hills,18601.0,3652.0,3081.0,1948.0,19.633353045535188,16.563625611526263,10.472555238965647,0.537605505080372,59.6742110639213,31.71872479974195
119011655,Greenacre - North,8,132,16.5,240.375,117,14.625,4.430000000000001,,Greenacre - North,15221.0,3355.0,3164.0,2216.0,22.041915774259245,20.787070494711255,14.558833190986137,0.525589645883976,8.672229157085605,7.68674857105315
124031707,Cranebrook - Castlereagh,9,1173,130.33333333333334,155.44444444444446,366,40.666666666666664,4.71625,,Cranebrook - Castlereagh,17326.0,3812.0,3790.0,2076.0,22.001616068336606,21.87463927046058,11.981992381392127,0.5194505367655546,67.70171995844396,21.12432182846589
127031599,Lurnea - Cartwright,7,150,21.428571428571427,214.0,35,5.0,4.824285714285714,,Lurnea - Cartwright,13522.0,3196.0,2979.0,1755.0,23.63555687028546,22.030764679781097,12.978849282650495,0.5176749001626978,11.093033574914953,2.5883745008134893
125031483,Guildford - South Granville,12,657,54.75,191.08333333333334,214,17.833333333333332,4.475454545454546,,Guildford - South Granville,23787.0,5545.0,5867.0,2872.0,23.31105225543364,24.664732837264054,12.073821835456341,0.5044772354647497,27.620128641695047,8.99651069912137
127011729,Oran Park,12,682,56.833333333333336,225.08333333333334,369,30.75,4.763,,Oran Park,24055.0,7079.0,5470.0,1300.0,29.428393265433385,22.73955518603201,5.40428185408439,0.4988567865308668,28.35169403450426,15.339846185824154
124051470,St Clair,10,150,15.0,78.3,105,10.5,4.4350000000000005,,St Clair,20377.0,4087.0,4148.0,3030.0,20.056926927418168,20.35628404573784,14.869706041124797,0.4907493742945478,7.361240614418216,5.152868430092752
124031457,Cambridge Park,8,530,66.25,210.625,669,83.625,4.797142857142857,,Cambridge Park,16363.0,3365.0,3630.0,2634.0,20.56468862677993,22.184196052068692,16.09729267249282,0.48890790197396566,32.39014850577523,40.88492330257288
123021436,Bradbury - Wedderburn,10,354,35.4,318.5,128,12.8,4.47375,,Bradbury - Wedderburn,20701.0,4843.0,4517.0,2568.0,23.395005072218733,21.820201922612434,12.405197816530602,0.4830684507994783,17.10062315830153,6.183276170233322
115011553,Castle Hill - Central,4,587,146.75,119.75,343,85.75,4.8325,,Castle Hill - Central,8323.0,1544.0,1425.0,1396.0,18.55100324402259,17.121230325603747,16.77279826985462,0.48059593896431574,70.52745404301334,41.211101766190076
127021518,Horsley Park - Kemps Creek,2,102,51.0,202.0,41,20.5,4.76,,Horsley Park - Kemps Creek,4193.0,634.0,829.0,905.0,15.120438826615787,19.771046983067016,21.583591700453137,0.4769854519437157,24.326258049129503,9.778201764846173
115011558,Cherrybrook,9,519,57.666666666666664,236.22222222222223,551,61.22222222222222,4.748333333333333,,Cherrybrook,18948.0,3538.0,2408.0,3762.0,18.67215537259869,12.708465273379776,19.85433818872704,0.4749841671944268,27.39075364154528,29.079586236014354
123011701,Mount Annan,9,639,71.0,205.44444444444446,749,83.22222222222223,4.822222222222222,,Mount Annan,19501.0,4170.0,3922.0,2106.0,21.383518793908003,20.111789139018512,10.799446182247065,0.4615147941131224,32.76755038203169,38.408286754525406
125041493,Toongabbie - Constitution Hill,11,1425,129.54545454545453,96.63636363636364,451,41.0,4.704,,Toongabbie - Constitution Hill,23836.0,4172.0,5120.0,4048.0,17.5029367343514,21.480114113106225,16.98271522067461,0.46148682664876656,59.78352072495385,18.92095989259943
119021573,Lakemba,8,660,82.5,249.25,137,17.125,4.856,,Lakemba,17613.0,4169.0,4902.0,1759.0,23.670016465110997,27.831715210355988,9.986941463691592,0.4542099585533413,37.47232158065066,7.77834554022597
115011621,Kellyville - East,8,843,105.375,240.25,219,27.375,3.954285714285714,,Kellyville - East,17679.0,3499.0,2806.0,2333.0,19.79184343005826,15.871938458057583,13.196447762882515,0.45251428248204084,47.68369251654506,12.38757848294587
125031715,Pemulwuy - Greystanes (North),5,174,34.8,156.8,98,19.6,4.6825,,Pemulwuy - Greystanes (North),11060.0,2301.0,1904.0,1620.0,20.804701627486438,17.21518987341772,14.647377938517177,0.4520795660036166,15.73236889692586,8.860759493670887
128021533,Heathcote - Waterfall,3,120,40.0,197.0,66,22.0,4.9350000000000005,,Heathcote - Waterfall,6712.0,1247.0,1027.0,1388.0,18.578665077473183,15.300953516090585,20.67938021454112,0.4469606674612634,17.878426698450536,9.833134684147794
116031313,Bidwill - Hebersham - Emerton,8,336,42.0,280.75,116,14.5,4.677142857142857,,Bidwill - Hebersham - Emerton,18866.0,4785.0,4036.0,2548.0,25.36308703487756,21.392982084172584,13.50577758931411,0.424043252411746,17.80981660129333,6.148627159970316
127031730,Edmondson Park,7,500,71.42857142857143,163.57142857142858,156,22.285714285714285,4.598,,Edmondson Park,16918.0,4142.0,4150.0,900.0,24.482799385270127,24.530086298616858,5.31977775150727,0.4137604917838988,29.554320841707057,9.220948102612603
116031317,Mount Druitt - Whalan,10,1068,106.8,218.9,227,22.7,4.874444444444444,,Mount Druitt - Whalan,24170.0,5489.0,5378.0,2939.0,22.70997103847745,22.250724038063716,12.159702110053786,0.41373603640877116,44.187008688456764,9.391808026479106
128021608,Loftus - Yarrawarrah,3,258,86.0,318.6666666666667,312,104.0,4.743333333333333,,Loftus - Yarrawarrah,7424.0,1503.0,1108.0,1416.0,20.245150862068968,14.92456896551724,19.073275862068968,0.4040948275862069,34.752155172413794,42.025862068965516
124031461,Jamisontown - South Penrith,7,993,141.85714285714286,183.28571428571428,810,115.71428571428571,4.785714285714286,,Jamisontown - South Penrith,17589.0,3366.0,3852.0,3054.0,19.136960600375236,21.90005116834385,17.36312468019785,0.3979760077321053,56.45573938256865,46.051509466143614
127011597,West Hoxton - Middleton Grange,7,384,54.857142857142854,265.2857142857143,182,26.0,4.775714285714286,,West Hoxton - Middleton Grange,17840.0,4041.0,3613.0,1495.0,22.65134529147982,20.25224215246637,8.380044843049328,0.39237668161434974,21.524663677130047,10.201793721973095
127011504,Ashcroft - Busby - Miller,7,264,37.714285714285715,125.57142857142857,105,15.0,4.694,,Ashcroft - Busby - Miller,18224.0,4344.0,3756.0,2335.0,23.836698858647935,20.610184372256366,12.812774363476734,0.38410886742756806,14.486391571553995,5.761633011413521
116021633,Stanhope Gardens - Parklea,5,396,79.2,176.2,115,23.0,4.744999999999999,,Stanhope Gardens - Parklea,13185.0,2472.0,2437.0,1367.0,18.748577929465302,18.483124762988247,10.36784224497535,0.37921880925293894,30.034129692832764,8.722032612817596
119021574,Wiley Park,4,114,28.5,220.25,35,8.75,4.29,,Wiley Park,10570.0,2261.0,3279.0,1053.0,21.39072847682119,31.021759697256385,9.962157048249763,0.3784295175023652,10.785241248817409,3.3112582781456954
128021534,Illawong - Alfords Point,4,84,21.0,287.25,30,7.5,4.82,,Illawong - Alfords Point,10593.0,1794.0,1722.0,2320.0,16.935712262815066,16.256018125177004,21.901255546115358,0.3776078542433683,7.9297649391107345,2.832058906825262
116031315,Hassall Grove - Plumpton,8,881,110.125,186.125,303,37.875,4.662857142857143,,Hassall Grove - Plumpton,21541.0,4442.0,4786.0,2411.0,20.62114107980131,22.218095724432477,11.192609442458568,0.37138480107701594,40.89875121860638,14.066199340791977
119011354,Bass Hill - Georges Hall,9,843,93.66666666666667,301.55555555555554,768,85.33333333333333,4.6725,,Bass Hill - Georges Hall,24545.0,5546.0,4893.0,3747.0,22.595233245060093,19.9348136076594,15.265838256264006,0.36667345691586883,34.34508046445305,31.289468323487473
125041588,Pendle Hill - Girraween,5,102,20.4,177.8,44,8.8,4.904999999999999,,Pendle Hill - Girraween,14328.0,2995.0,2844.0,1775.0,20.903126744835287,19.849246231155778,12.388330541596874,0.3489670575097711,7.11892797319933,3.0709101060859854
116011303,Blacktown (East) - Kings Park,6,567,94.5,114.33333333333333,209,34.833333333333336,4.6033333333333335,,Blacktown (East) - Kings Park,18139.0,3149.0,5518.0,2126.0,17.360383703622027,30.42064060863333,11.720602017751805,0.33077898450851756,31.258614036054905,11.522134627046695
125031479,Chester Hill - Sefton,7,911,130.14285714285714,179.42857142857142,670,95.71428571428571,4.848571428571428,,Chester Hill - Sefton,21694.0,4463.0,4813.0,2994.0,20.572508527703512,22.185857840877663,13.801050981838298,0.32266986263482994,41.993177837190004,30.884115423619434
116021309,Glenwood,5,324,64.8,253.6,139,27.8,4.8,,Glenwood,16005.0,3001.0,3011.0,1737.0,18.75039050296782,18.812870977819433,10.852858481724462,0.31240237425804435,20.243673851921272,8.684786004373633
127011595,Hinchinbrook,4,84,21.0,340.0,14,3.5,4.79,,Hinchinbrook,13035.0,2624.0,2761.0,1577.0,20.13041810510165,21.18143459915612,12.0981971614883,0.3068661296509398,6.444188722669736,1.0740314537782893
127021519,Smithfield - Wetherill Park,6,459,76.5,314.3333333333333,204,34.0,4.534000000000001,,Smithfield - Wetherill Park,20128.0,3723.0,4081.0,3807.0,18.49662162162162,20.275238473767885,18.913950715421304,0.2980922098569157,22.804054054054053,10.135135135135135
128011605,Lilli Pilli - Port Hacking - Dolans Bay,1,6,6.0,348.0,4,4.0,4.75,,Lilli Pilli - Port Hacking - Dolans Bay,3366.0,632.0,553.0,645.0,18.77599524658348,16.428995840760546,19.162210338680925,0.29708853238265004,1.7825311942959001,1.1883541295306002
125031713,Greystanes - South,5,325,65.0,248.4,13,2.6,4.25,,Greystanes - South,16921.0,3421.0,3063.0,3186.0,20.21748123633355,18.10176703504521,18.82867442822528,0.29549081023580165,19.206902665327107,0.7682761066130844
127011593,Cecil Hills,2,108,54.0,257.0,39,19.5,4.67,,Cecil Hills,6848.0,1056.0,1506.0,985.0,15.42056074766355,21.99182242990654,14.38376168224299,0.29205607476635514,15.771028037383175,5.695093457943925
119021366,Punchbowl,6,144,24.0,268.3333333333333,68,11.333333333333334,4.704,,Punchbowl,22376.0,4449.0,5653.0,3039.0,19.88291026099392,25.263675366464067,13.58151590990347,0.2681444404719342,6.435466571326421,3.0389703253485876
124041468,Yarramundi - Londonderry,2,273,136.5,239.5,54,27.0,4.305,,Yarramundi - Londonderry,7689.0,1191.0,1718.0,1099.0,15.489660554038236,22.34360775133307,14.293146052802705,0.26011184809468074,35.505267264923916,7.023019898556379
127031523,Chipping Norton - Moorebank,5,643,128.6,248.4,230,46.0,4.6,,Chipping Norton - Moorebank,21851.0,4764.0,4080.0,3211.0,21.802205848702577,18.671914328863668,14.694979634799324,0.2288224795203881,29.42657086632191,10.525834057937852
116031316,Lethbridge Park - Tregear,5,198,39.6,275.0,87,17.4,4.736666666666666,,Lethbridge Park - Tregear,22620.0,5864.0,4882.0,2457.0,25.923961096374885,21.582670203359857,10.86206896551724,0.22104332449160033,8.753315649867375,3.8461538461538463
123021438,Claymore - Eagle Vale - Raby,4,380,95.0,232.5,55,13.75,4.943333333333333,,Claymore - Eagle Vale - Raby,20449.0,4539.0,3995.0,2704.0,22.196684434446674,19.536407648295757,13.223140495867769,0.19560858721697882,18.582815785612986,2.6896180742334588
115011554,Castle Hill - East,1,138,138.0,262.0,42,42.0,4.98,,Castle Hill - East,5384.0,667.0,584.0,1991.0,12.388558692421991,10.846953937592868,36.97994056463596,0.18573551263001484,25.63150074294205,7.800891530460624
123021443,Minto - St Andrews,4,174,43.5,43.25,75,18.75,4.8025,,Minto - St Andrews,21952.0,4838.0,4282.0,2763.0,22.03899416909621,19.506195335276967,12.586552478134111,0.18221574344023322,7.926384839650146,3.4165451895043732
123011702,Spring Farm,2,291,145.5,196.5,85,42.5,4.66,,Spring Farm,11379.0,3220.0,2851.0,699.0,28.297741453554792,25.054925740398982,6.142894806221988,0.17576236927673783,25.573424729765357,7.469900694261359
123021441,Leumeah - Minto Heights,3,120,40.0,310.0,215,71.66666666666667,4.945,,Leumeah - Minto Heights,17155.0,3416.0,3386.0,3015.0,19.912561935295834,19.737685805887498,17.575051005537745,0.17487612940833577,6.995045176333431,12.532789274264063
123011700,Harrington Park,2,411,205.5,187.0,124,62.0,4.970000000000001,,Harrington Park,11441.0,2438.0,1998.0,1197.0,21.309326107857704,17.463508434577395,10.462372170264837,0.17480989424001397,35.923433266322874,10.838213442880866
115041301,Pitt Town - McGraths Hill,2,66,33.0,258.0,20,10.0,4.5,,Pitt Town - McGraths Hill,12043.0,2413.0,2077.0,1980.0,20.036535746906917,17.246533255833263,16.441086108112597,0.16607157684962218,5.4803620360375325,1.660715768496222
128021535,Menai - Lucas Heights - Woronora,3,350,116.66666666666667,249.66666666666666,75,25.0,4.8999999999999995,,Menai - Lucas Heights - Woronora,20901.0,3976.0,3428.0,3723.0,19.023013252954403,16.40112913257739,17.81254485431319,0.14353380221042056,16.745610257882397,3.588345055260514
123021706,Macquarie Fields,2,132,66.0,242.5,200,100.0,4.675000000000001,,Macquarie Fields,14477.0,3148.0,2757.0,2119.0,21.744836637424882,19.044000828901016,14.637010430337776,0.13815016923395732,9.117911169441182,13.815016923395731
123021444,Rosemeadow - Glen Alpine,3,72,24.0,218.0,12,4.0,5.0,,Rosemeadow - Glen Alpine,22207.0,4503.0,4299.0,3814.0,20.277390012158328,19.358760751114513,17.17476471382897,0.1350925383887963,3.242220921331112,0.5403701535551853
127021509,Bonnyrigg Heights - Bonnyrigg,2,156,78.0,174.5,37,18.5,4.195,,Bonnyrigg Heights - Bonnyrigg,17421.0,2954.0,3793.0,2936.0,16.9565466965157,21.772573331037254,16.853223121520006,0.11480397221743872,8.95470983296022,2.1238734860226165
127021510,Bossley Park - Abbotsbury,2,24,12.0,223.0,4,2.0,5.0,,Bossley Park - Abbotsbury,19723.0,3263.0,3769.0,3940.0,16.544136287583026,19.109668914465345,19.97667697611925,0.10140445165542768,1.216853419865132,0.20280890331085535
127021520,St Johns Park - Wakeley,1,90,90.0,92.0,15,15.0,4.2,,St Johns Park - Wakeley,11178.0,1757.0,2231.0,2527.0,15.71837538021113,19.958847736625515,22.606906423331544,0.08946144211844695,8.051529790660224,1.3419216317767044
127011594,Green Valley,1,168,168.0,284.0,72,72.0,4.67,,Green Valley,12800.0,2280.0,2824.0,1894.0,17.8125,22.0625,14.796875000000002,0.078125,13.125,5.625
119011356,Condell Park,1,0,0.0,365.0,0,0.0,,,Condell Park,13380.0,2948.0,2798.0,1888.0,22.03288490284006,20.911808669656203,14.110612855007473,0.07473841554559044,0.0,0.0
119011658,Panania (South) - Picnic Point,1,0,0.0,365.0,0,0.0,,,Panania (South) - Picnic Point,16430.0,3149.0,2887.0,2769.0,19.1661594643944,17.57151552038953,16.853317102860622,0.06086427267194157,0.0,0.0
